CODESTUDIANTE,ESTP_FECHAINGRESO,CREDITOSAPROBADOS,UBICACION_SEMESTRAL,PROMEDIO_GENERAL,PROGRAMA,JORNADA,GENERO,FECHA_NACIMIENTO,CODIGOCIUDADR,CIUDADRESIDENCIA,ESTRATO,TIENE_SISBEN,INFE_VIVECONFAMILIA,INFE_SITUACIONPADRES,INFE_NUMEROFAMILIARES,INFE_NUMEROHERMANOS,INFE_POSICIONENHERMANOS,INFE_NUMMIEMBROSTRABAJA
186221,30/05/2025 5:49:30 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,16/03/1999 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,4,1,1,2
186222,30/05/2025 5:49:30 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,10/12/2007 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y SEPARADOS,3,0,1,2
186256,3/06/2025 6:29:27 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,14/05/2007 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y CONVIVEN,5,2,3,2
186258,3/06/2025 6:29:29 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,18/09/2007 12:00:00 a. m.,68162,CERRITO,2,1,1,VIVOS Y SEPARADOS,2,,,1
186262,3/06/2025 6:29:36 p. m.,34,2,"3,62",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,17/01/1988 12:00:00 a. m.,68307,GIRON,3,0,0,VIVOS Y CONVIVEN,5,3,3,0
186261,3/06/2025 6:29:36 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/11/1984 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,5,0,1,1
186263,3/06/2025 6:29:37 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,3/11/2006 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,,1,1,
186264,3/06/2025 6:29:38 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,14/03/1996 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y SEPARADOS,4,1,2,2
186336,4/06/2025 7:16:04 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,8/11/2007 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,4,2,2,1
186339,4/06/2025 7:16:07 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,16/03/2007 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y CONVIVEN,7,4,1,2
186341,4/06/2025 7:16:14 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,19/12/2000 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y CONVIVEN,6,1,1,3
186394,5/06/2025 7:22:29 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,8/02/2006 12:00:00 a. m.,20400,LA JAGUA DE IBIRICO,1,1,1,VIVOS Y SEPARADOS,4,2,3,1
186397,5/06/2025 7:22:32 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,8/01/2008 12:00:00 a. m.,68001,BUCARAMANGA,1,1,0,,,,,
186398,5/06/2025 7:22:37 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/03/2006 12:00:00 a. m.,68655,SABANA DE TORRES,3,1,0,,,,,
186400,5/06/2025 7:22:42 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,4/01/2006 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,3,2,2,2
186401,5/06/2025 7:22:44 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,17/08/2007 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,4,3,3,1
186425,6/06/2025 11:33:31 a. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,30/10/2005 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,0,VIVOS Y SEPARADOS,5,5,1,2
186572,9/06/2025 7:34:20 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,24/04/2007 12:00:00 a. m.,68307,GIRON,0,1,1,VIVOS Y SEPARADOS,3,1,0,1
186574,9/06/2025 7:34:21 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,6/03/2008 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,4,1,1,2
186575,9/06/2025 7:34:21 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,31/08/2007 12:00:00 a. m.,20228,CURUMANI,2,1,1,VIVOS Y CONVIVEN,4,2,2,1
186573,9/06/2025 7:34:21 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,9/12/2006 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,4,1,2,1
186576,9/06/2025 7:34:21 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,2/08/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,2,0,1,1
186581,9/06/2025 7:34:59 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,25/07/2004 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,5,3,3,4
186580,9/06/2025 7:34:59 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,24/04/2007 12:00:00 a. m.,68307,GIRON,3,1,0,VIVOS Y SEPARADOS,6,3,1,1
186583,9/06/2025 7:35:00 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,3/02/2006 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,5,2,1,2
186582,9/06/2025 7:35:00 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,22/06/2004 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,3,4,4,1
186602,10/06/2025 5:56:12 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,2/02/2008 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
186621,11/06/2025 12:06:04 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,9/11/2006 12:00:00 a. m.,68276,FLORIDABLANCA,4,0,1,VIVOS Y SEPARADOS,4,1,2,2
186628,11/06/2025 12:06:49 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,6/04/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,MADRE VIVA - PADRE DIFUNTO,2,1,2,2
186629,11/06/2025 12:06:49 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,7/01/2002 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
186630,11/06/2025 12:06:49 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,25/02/2007 12:00:00 a. m.,68547,PIEDECUESTA,3,1,0,VIVOS Y SEPARADOS,7,3,2,2
186631,11/06/2025 12:06:49 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,18/12/1992 12:00:00 a. m.,68307,GIRON,1,1,1,MADRE VIVA - PADRE DIFUNTO,4,3,2,3
186632,11/06/2025 12:06:49 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,24/03/2000 12:00:00 a. m.,68547,PIEDECUESTA,2,1,0,VIVOS Y CONVIVEN,4,3,3,3
186627,11/06/2025 12:06:49 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,8/03/1999 12:00:00 a. m.,68001,BUCARAMANGA,4,0,1,VIVOS Y CONVIVEN,5,1,1,3
186626,11/06/2025 12:06:49 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,19/11/2005 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,2,1,1
186744,12/06/2025 4:19:09 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,12/09/2006 12:00:00 a. m.,54498,OCAÑA,1,1,1,VIVOS Y SEPARADOS,3,1,1,1
186781,13/06/2025 3:07:23 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/04/2007 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y CONVIVEN,3,2,3,2
186780,13/06/2025 3:07:23 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,23/08/2008 12:00:00 a. m.,68547,PIEDECUESTA,1,1,1,VIVOS Y SEPARADOS,5,2,1,1
186782,13/06/2025 3:07:51 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,6/05/2005 12:00:00 a. m.,68547,PIEDECUESTA,2,1,0,VIVOS Y SEPARADOS,4,2,2,2
186877,16/06/2025 9:37:01 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,3/07/2007 12:00:00 a. m.,68001,BUCARAMANGA,1,1,0,VIVOS Y CONVIVEN,4,2,2,2
186876,16/06/2025 9:37:01 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,7/11/2007 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y CONVIVEN,4,2,3,3
186880,16/06/2025 9:37:18 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,17/02/2006 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,4,1,2,1
186908,17/06/2025 2:48:43 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,9/02/2008 12:00:00 a. m.,68895,ZAPATOCA,2,1,1,VIVOS Y CONVIVEN,4,1,1,2
186907,17/06/2025 2:48:43 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,18/10/2006 12:00:00 a. m.,68547,PIEDECUESTA,0,1,1,VIVOS Y SEPARADOS,4,2,2,1
186916,17/06/2025 2:49:06 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,5/04/2007 12:00:00 a. m.,68307,GIRON,1,0,1,VIVOS Y SEPARADOS,2,1,2,1
186913,17/06/2025 2:49:06 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,3/05/1999 12:00:00 a. m.,68001,BUCARAMANGA,2,0,0,,,,,
186914,17/06/2025 2:49:06 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,23/03/2003 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y CONVIVEN,4,2,2,2
186912,17/06/2025 2:49:06 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,18/07/2002 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,3,,,2
186915,17/06/2025 2:49:06 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,21/03/2000 12:00:00 a. m.,68307,GIRON,1,0,0,VIVOS Y SEPARADOS,1,2,3,1
186991,18/06/2025 5:01:27 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,17/11/2008 12:00:00 a. m.,68190,CIMITARRA,2,1,1,VIVOS Y SEPARADOS,2,1,1,1
186989,18/06/2025 5:01:27 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,5/11/2007 12:00:00 a. m.,68276,FLORIDABLANCA,2,0,0,,,,,
186990,18/06/2025 5:01:27 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,9/05/2008 12:00:00 a. m.,23555,PLANETA RICA,1,1,1,VIVOS Y SEPARADOS,3,1,,1
186992,18/06/2025 5:01:27 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/03/2003 12:00:00 a. m.,68001,BUCARAMANGA,1,1,0,VIVOS Y CONVIVEN,3,1,1,2
186994,18/06/2025 5:01:46 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/02/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,1,2
187170,20/06/2025 11:20:58 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/08/2008 12:00:00 a. m.,68432,MALAGA,2,1,1,VIVOS Y CONVIVEN,4,1,2,2
187169,20/06/2025 11:20:58 a. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/03/2007 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,4,3,2,1
187175,20/06/2025 11:25:36 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,4/06/2001 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,MADRE VIVA - PADRE DIFUNTO,2,1,,1
187174,20/06/2025 11:25:36 a. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,13/11/2007 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,0,,,,,
187176,20/06/2025 11:25:36 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,13/08/1981 12:00:00 a. m.,68307,GIRON,3,1,0,VIVOS Y SEPARADOS,2,,,1
187178,20/06/2025 11:32:04 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,16/06/2007 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,5,2,1,1
187286,24/06/2025 5:55:52 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,16/08/2008 12:00:00 a. m.,68190,CIMITARRA,1,1,1,VIVOS Y CONVIVEN,5,2,3,2
187287,24/06/2025 5:55:52 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,25/08/2005 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,3,0,0,1
187291,24/06/2025 5:56:32 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,22/02/1999 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,1,2
187290,24/06/2025 5:56:32 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,1/03/2006 12:00:00 a. m.,68276,FLORIDABLANCA,2,0,0,,,,,
187297,24/06/2025 5:56:33 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/02/1994 12:00:00 a. m.,68307,GIRON,2,1,0,VIVOS Y SEPARADOS,3,0,1,1
187295,24/06/2025 5:56:33 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,6/05/1997 12:00:00 a. m.,68547,PIEDECUESTA,3,0,1,MADRE VIVA - PADRE DIFUNTO,2,0,,1
187294,24/06/2025 5:56:33 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,27/09/2005 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,5,2,2,2
187292,24/06/2025 5:56:33 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,8/04/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,2,1,1
187296,24/06/2025 5:56:33 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,14/10/2005 12:00:00 a. m.,68001,BUCARAMANGA,3,0,0,VIVOS Y CONVIVEN,5,4,3,2
187293,24/06/2025 5:56:33 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,15/11/2001 12:00:00 a. m.,68547,PIEDECUESTA,2,1,0,VIVOS Y SEPARADOS,4,1,1,1
187347,25/06/2025 3:58:47 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,12/11/2007 12:00:00 a. m.,68418,LOS SANTOS,1,1,1,VIVOS Y CONVIVEN,5,3,1,1
187349,25/06/2025 3:59:10 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,4/01/2006 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,VIVOS Y SEPARADOS,9,2,,6
187351,25/06/2025 3:59:11 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,10/06/2005 12:00:00 a. m.,68001,BUCARAMANGA,1,0,0,MADRE VIVA - PADRE DIFUNTO,7,8,8,5
187352,25/06/2025 3:59:11 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,8/07/2000 12:00:00 a. m.,68307,GIRON,3,1,1,VIVOS Y CONVIVEN,6,4,4,1
187350,25/06/2025 3:59:11 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,18/12/2007 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,MADRE VIVA - PADRE DIFUNTO,2,0,0,1
187353,25/06/2025 3:59:11 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/11/1995 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,4,1,1,1
187425,26/06/2025 11:52:08 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,26/11/2006 12:00:00 a. m.,68276,FLORIDABLANCA,4,0,1,VIVOS Y CONVIVEN,5,3,2,2
187424,26/06/2025 11:52:08 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,29/07/2006 12:00:00 a. m.,68307,GIRON,0,1,1,VIVOS Y SEPARADOS,2,3,3,1
187427,26/06/2025 11:52:37 a. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,19/05/2005 12:00:00 a. m.,68406,LEBRIJA,2,1,0,VIVOS Y CONVIVEN,4,1,2,2
187428,26/06/2025 11:52:37 a. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,5/09/1992 12:00:00 a. m.,68001,BUCARAMANGA,1,1,0,MADRE VIVA - PADRE DIFUNTO,3,1,1,2
187561,27/06/2025 4:56:50 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/02/2008 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,5,2,1,1
187563,27/06/2025 4:56:50 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,5/12/2007 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y CONVIVEN,3,0,0,1
187562,27/06/2025 4:56:50 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,7/07/2006 12:00:00 a. m.,68001,BUCARAMANGA,3,1,0,VIVOS Y SEPARADOS,,,,
187566,27/06/2025 4:57:12 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,2/12/2006 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y CONVIVEN,4,1,2,2
187722,1/07/2025 6:40:28 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,5/01/2008 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,5,2,2
187723,1/07/2025 6:40:28 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,23/03/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,3,3,4,2
187721,1/07/2025 6:40:28 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,15/05/2007 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y SEPARADOS,6,1,2,1
187724,1/07/2025 6:40:28 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,13/02/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,5,2,3,2
187733,1/07/2025 6:41:07 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,6/01/2001 12:00:00 a. m.,68001,BUCARAMANGA,3,1,0,VIVOS Y SEPARADOS,4,4,4,3
187731,1/07/2025 6:41:07 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,9/05/1995 12:00:00 a. m.,68307,GIRON,2,1,0,VIVOS Y SEPARADOS,3,4,3,1
187732,1/07/2025 6:41:07 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,11/04/2004 12:00:00 a. m.,68307,GIRON,1,1,1,,,,,
187734,1/07/2025 6:41:08 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,12/03/2001 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y CONVIVEN,4,2,3,2
187792,2/07/2025 12:21:15 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/04/1991 12:00:00 a. m.,68001,BUCARAMANGA,2,1,0,DIFUNTOS,1,0,0,1
187793,2/07/2025 12:25:04 p. m.,11,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,30/11/2007 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
187794,2/07/2025 12:31:39 p. m.,2,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,1/08/2005 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,3,0,0,3
187795,2/07/2025 12:33:52 p. m.,0,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/07/2006 12:00:00 a. m.,13667,SAN MARTIN DE LOBA,1,1,1,VIVOS Y CONVIVEN,5,5,5,1
187796,2/07/2025 12:35:22 p. m.,13,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,31/10/2006 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,4,1,2,2
187797,2/07/2025 12:36:33 p. m.,13,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,15/03/2006 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,6,1,1,2
187798,2/07/2025 12:38:17 p. m.,15,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/03/2007 12:00:00 a. m.,68001,BUCARAMANGA,0,1,1,VIVOS Y CONVIVEN,4,1,2,4
187817,2/07/2025 3:50:14 p. m.,9,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,19/04/2007 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,MADRE VIVA - PADRE DIFUNTO,5,2,1,1
187818,2/07/2025 3:53:28 p. m.,32,2,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,15/09/2004 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,3,1,1,1
187819,2/07/2025 3:55:55 p. m.,31,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,12/12/1995 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,3,1,1,1
187820,2/07/2025 3:57:50 p. m.,9,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,11/11/2005 12:00:00 a. m.,68575,PUERTO WILCHES,3,1,0,VIVOS Y CONVIVEN,4,1,2,2
187821,2/07/2025 4:00:08 p. m.,15,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,29/11/2007 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,3,0,1,1
187824,2/07/2025 4:13:28 p. m.,36,1,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,18/06/2002 12:00:00 a. m.,68307,GIRON,3,1,1,VIVOS Y SEPARADOS,3,1,2,1
